 pres temp vfr mfr    comp
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.05 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0497    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
 +031.06 +025.41 +0.0236 +0.0498    Air
